count,player,result,char,position,datetime,category,note,wt_cnt,wt_w_cnt,lt_cnt,lt_w_cnt,nt_cnt,nt_w_cnt,xw_cnt,xw_w_cnt,xl_cnt,xl_w_cnt,xn_cnt,xn_w_cnt
1.0,TEN,三紅,刺,6.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,尼克,三紅,刺,3.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,DEAN,三紅,奧,8.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,黃某人,三紅,奧,2.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,HAO,三紅,娜,8.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,KEVIN,三紅,娜,1.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,SIN,三紅,德,4.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,豬羊,三紅,德,4.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,DEAN,三紅,忠,0.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,大星,三紅,忠,2.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,大星,三紅,忠,7.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,尼克,三紅,忠,5.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,軒,三紅,忠,0.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,雪怪,三紅,忠,6.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,雪怪,三紅,忠,3.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,黑羊,三紅,忠,5.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,SIN,三紅,梅,9.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,TEN,三紅,梅,9.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,KEVIN,三紅,派,1.0,2023-12-28,線瓦,,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0
1.0,黃某人,三紅,派,7.0,2023-12-28,線瓦,,1.0,1.0,4.0,-4.0,0.0,0.0,4.0,-4.0,1.0,1.0,5.0,-3.0
1.0,黃某人,三藍活,刺,2.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,大星,三藍活,奧,6.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,黑羊,三藍活,娜,7.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,TEN,三藍活,德,4.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,HAO,三藍活,忠,9.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,KEVIN,三藍活,忠,3.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,尼克,三藍活,忠,1.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,雪怪,三藍活,忠,5.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,SIN,三藍活,梅,0.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,DEAN,三藍活,派,8.0,2023-12-28,線瓦,,2.0,2.0,3.0,-3.0,0.0,0.0,3.0,-3.0,2.0,2.0,5.0,-1.0
1.0,豬羊,三紅,刺,1.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,黑羊,三紅,奧,9.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,雪怪,三紅,娜,4.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,黃某人,三紅,德,5.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,LIANG,三紅,忠,8.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,SIN,三紅,忠,7.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,TEN,三紅,忠,6.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,大星,三紅,忠,0.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,轆,三紅,梅,3.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,KEVIN,三紅,派,2.0,2023-12-30,線瓦,,2.0,0.0,4.0,-2.0,0.0,0.0,4.0,-2.0,2.0,0.0,6.0,-2.0
1.0,KEVIN,三藍活,刺,2.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,LIANG,三藍活,奧,8.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,雪怪,三藍活,娜,6.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,黑羊,三藍活,德,3.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,TEN,三藍活,忠,1.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,大星,三藍活,忠,5.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,豬羊,三藍活,忠,0.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,黃某人,三藍活,忠,7.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,轆,三藍活,梅,9.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,SIN,三藍活,派,4.0,2023-12-30,線瓦,,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,4.0
1.0,HAO,三紅,刺,2.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,尼克,三紅,奧,3.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,池,三紅,娜,4.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,洋蔥,三紅,德,9.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,DEAN,三紅,忠,5.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,ED,三紅,忠,0.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,SIN,三紅,忠,1.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,黑羊,三紅,忠,7.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,黃某人,三紅,梅,6.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,KEVIN,三紅,派,8.0,2024-01-02,線瓦,,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,0.0,5.0,-1.0
1.0,黃某人,三藍活,刺,1.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,DEAN,三藍活,奧,8.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,尼克,三藍活,娜,5.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,黑羊,三藍活,德,2.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,ED,三藍活,忠,7.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,KEVIN,三藍活,忠,3.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,池,三藍活,忠,4.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,洋蔥,三藍活,忠,6.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,HAO,三藍活,梅,9.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,SIN,三藍活,派,0.0,2024-01-02,線瓦,,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,2.0,5.0,1.0
1.0,TEN,三紅,刺,1.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,大星,三紅,刺,9.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,大星,三紅,奧,9.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,熊,三紅,奧,1.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,黃某人,三紅,娜,6.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,黃某人,三紅,娜,3.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,30場以下,三紅,德,2.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,30場以下,三紅,德,7.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,30場以下,三紅,忠,5.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,SIN,三紅,忠,6.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,小背包,三紅,忠,4.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,尼克,三紅,忠,3.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,尼克,三紅,忠,0.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,洋蔥,三紅,忠,8.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,轆,三紅,忠,5.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,雪怪,三紅,忠,8.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,KEVIN,三紅,梅,0.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,雪怪,三紅,梅,2.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,HAO,三紅,派,4.0,2024-01-03,線瓦,,2.0,-2.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,-2.0,5.0,1.0
1.0,SIN,三紅,派,7.0,2024-01-03,線瓦,,1.0,-1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0
1.0,TEN,三藍死,刺,7.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,尼克,三藍死,刺,0.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,大星,三藍死,奧,9.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,洋蔥,三藍死,奧,1.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,KEVIN,三藍死,娜,9.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,雪怪,三藍死,娜,1.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,30場以下,三藍死,德,4.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,洋蔥,三藍死,德,3.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,HAO,三藍死,忠,2.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,SIN,三藍死,忠,5.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,TEN,三藍死,忠,8.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,大星,三藍死,忠,6.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,尼克,三藍死,忠,8.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,雪怪,三藍死,忠,7.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,黃某人,三藍死,忠,2.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,黃某人,三藍死,忠,6.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,30場以下,三藍死,梅,4.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,SIN,三藍死,梅,5.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,30場以下,三藍死,派,3.0,2024-01-03,線瓦,,1.0,1.0,3.0,-3.0,0.0,0.0,3.0,-3.0,1.0,1.0,4.0,-2.0
1.0,30場以下,三藍死,派,0.0,2024-01-03,線瓦,,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0
1.0,尼克,三藍活,刺,2.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,洋蔥,三藍活,刺,3.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,TEN,三藍活,奧,6.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,大星,三藍活,奧,9.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,KEVIN,三藍活,娜,6.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,黃某人,三藍活,娜,8.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,SIN,三藍活,德,1.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,熊,三藍活,德,1.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,30場以下,三藍活,忠,4.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,30場以下,三藍活,忠,4.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,30場以下,三藍活,忠,9.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,SIN,三藍活,忠,5.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,大星,三藍活,忠,7.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,尼克,三藍活,忠,5.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,雪怪,三藍活,忠,3.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,黃某人,三藍活,忠,7.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,30場以下,三藍活,梅,8.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,HAO,三藍活,梅,0.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,ED,三藍活,派,0.0,2024-01-03,線瓦,,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0,2.0,0.0,3.0,1.0
1.0,雪怪,三藍活,派,2.0,2024-01-03,線瓦,,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,-1.0,2.0,0.0,5.0,-1.0
1.0,DEAN,三紅,刺,5.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,JOY,三紅,奧,6.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,池,三紅,娜,9.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,ED,三紅,德,3.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,ALAN,三紅,忠,4.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,HAO,三紅,忠,0.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,SIN,三紅,忠,2.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,雪怪,三紅,忠,7.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,DAL,三紅,梅,1.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,海月,三紅,派,8.0,2024-01-04,線瓦,S3,5.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,-1.0,6.0,-2.0
1.0,ALAN,三藍死,刺,8.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,海月,三藍死,刺,5.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,ED,三藍死,奧,9.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,HAO,三藍死,奧,7.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,DEAN,三藍死,娜,6.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,池,三藍死,娜,3.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,DAL,三藍死,德,2.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,HAO,三藍死,德,8.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,ALAN,三藍死,忠,3.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,DAL,三藍死,忠,2.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,DEAN,三藍死,忠,5.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,ED,三藍死,忠,1.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,JOY,三藍死,忠,0.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,SIN,三藍死,忠,4.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,雪怪,三藍死,忠,4.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,黑羊,三藍死,忠,9.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,雪怪,三藍死,梅,6.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,黑羊,三藍死,梅,1.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,JOY,三藍死,派,0.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,SIN,三藍死,派,7.0,2024-01-04,線瓦,S3,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,2.0
1.0,HAO,三藍活,刺,5.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,海月,三藍活,刺,6.0,2024-01-04,線瓦,S3,5.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,3.0,6.0,2.0
1.0,SIN,三藍活,奧,9.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,SIN,三藍活,奧,2.0,2024-01-04,線瓦,S3,5.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,3.0,6.0,2.0
1.0,DAL,三藍活,娜,7.0,2024-01-04,線瓦,S3,5.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,3.0,6.0,2.0
1.0,ED,三藍活,娜,8.0,2024-01-04,線瓦,S3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0
1.0,雪怪,三藍活,德,5.0,2024-01-04,線瓦,S3,5.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5.0,3.0,6.0,2.0
